decoy,selected,extra
-4396,4396,14396
-4397,4397,14397
-4398,4398,14398
-4399,4399,14399
-4400,4400,14400
-4401,4401,14401
-4402,4402,14402
-4403,4403,14403
-4404,4404,14404
-4405,4405,14405
-4406,4406,14406
-4407,4407,14407
-4408,4408,14408
-4409,4409,14409
-4410,4410,14410
-4411,4411,14411
-4412,4412,14412
-4413,4413,14413
-4414,4414,14414
-4415,4415,14415
-4416,4416,14416
-4417,4417,14417
-4418,4418,14418
-4419,4419,14419
-4420,4420,14420
-4421,4421,14421
-4422,4422,14422
-4423,4423,14423
-4424,4424,14424
-4425,4425,14425
-4426,4426,14426
-4427,4427,14427
-4428,4428,14428
-4429,4429,14429
-4430,4430,14430
-4431,4431,14431
-4432,4432,14432
-4433,4433,14433
-4434,4434,14434
-4435,4435,14435
-4436,4436,14436
-4437,4437,14437
-4438,4438,14438
-4439,4439,14439
-4440,4440,14440
-4441,4441,14441
-4442,4442,14442
-4443,4443,14443
-4444,4444,14444
-4445,4445,14445
-4446,4446,14446
-4447,4447,14447
-4448,4448,14448
-4449,4449,14449
-4450,4450,14450
-4451,4451,14451
-4452,4452,14452
-4453,4453,14453
-4454,4454,14454
-4455,4455,14455
-4456,4456,14456
-4457,4457,14457
-4458,4458,14458
-4459,4459,14459
-4460,4460,14460
-4461,4461,14461
-4462,4462,14462
-4463,4463,14463
-4464,4464,14464
-4465,4465,14465
-4466,4466,14466
-4467,4467,14467
-4468,4468,14468
-4469,4469,14469
-4470,4470,14470
-4471,4471,14471
-4472,4472,14472
-4473,4473,14473
-4474,4474,14474
-4475,4475,14475
-4476,4476,14476
-4477,4477,14477
-4478,4478,14478
-4479,4479,14479
-4480,4480,14480
-4481,4481,14481
-4482,4482,14482
-4483,4483,14483
-4484,4484,14484
-4485,4485,14485
-4486,4486,14486
-4487,4487,14487
-4488,4488,14488
-4489,4489,14489
-4490,4490,14490
-4491,4491,14491
-4492,4492,14492
-4493,4493,14493
-4494,4494,14494
-4495,4495,14495
-4496,4496,14496
-4497,4497,14497
-4498,4498,14498
-4499,4499,14499
-4500,4500,14500
-4501,4501,14501
-4502,4502,14502
-4503,4503,14503
-4504,4504,14504
-4505,4505,14505
-4506,4506,14506
-4507,4507,14507
-4508,4508,14508
-4509,4509,14509
-4510,4510,14510
-4511,4511,14511
-4512,4512,14512
-4513,4513,14513
-4514,4514,14514
-4515,4515,14515
-4516,4516,14516
-4517,4517,14517
-4518,4518,14518
-4519,4519,14519
-4520,4520,14520
-4521,4521,14521
-4522,4522,14522
-4523,4523,14523
-4524,4524,14524
-4525,4525,14525
-4526,4526,14526
-4527,4527,14527
-4528,4528,14528
-4529,4529,14529
-4530,4530,14530
-4531,4531,14531
-4532,4532,14532
-4533,4533,14533
-4534,4534,14534
-4535,4535,14535
-4536,4536,14536
-4537,4537,14537
-4538,4538,14538
-4539,4539,14539
-4540,4540,14540
-4541,4541,14541
-4542,4542,14542
-4543,4543,14543
-4544,4544,14544
-4545,4545,14545
-4546,4546,14546
-4547,4547,14547
-4548,4548,14548
-4549,4549,14549
-4550,4550,14550
-4551,4551,14551
-4552,4552,14552
-4553,4553,14553
-4554,4554,14554
-4555,4555,14555
-4556,4556,14556
-4557,4557,14557
-4558,4558,14558
-4559,4559,14559
-4560,4560,14560
-4561,4561,14561
-4562,4562,14562
-4563,4563,14563
-4564,4564,14564
-4565,4565,14565
-4566,4566,14566
-4567,4567,14567
-4568,4568,14568
-4569,4569,14569
-4570,4570,14570
-4571,4571,14571
-4572,4572,14572
-4573,4573,14573
-4574,4574,14574
-4575,4575,14575
-4576,4576,14576
-4577,4577,14577
-4578,4578,14578
-4579,4579,14579
-4580,4580,14580
-4581,4581,14581
-4582,4582,14582
-4583,4583,14583
-4584,4584,14584
-4585,4585,14585
-4586,4586,14586
-4587,4587,14587
-4588,4588,14588
-4589,4589,14589
-4590,4590,14590
-4591,4591,14591
-4592,4592,14592
-4593,4593,14593
-4594,4594,14594
-4595,4595,14595
-4596,4596,14596
-4597,4597,14597
-4598,4598,14598
-4599,4599,14599
-4600,4600,14600
-4601,4601,14601
-4602,4602,14602
-4603,4603,14603
-4604,4604,14604
-4605,4605,14605
-4606,4606,14606
-4607,4607,14607
-4608,4608,14608
-4609,4609,14609
-4610,4610,14610
-4611,4611,14611
-4612,4612,14612
-4613,4613,14613
-4614,4614,14614
-4615,4615,14615
-4616,4616,14616
-4617,4617,14617
-4618,4618,14618
-4619,4619,14619
-4620,4620,14620
-4621,4621,14621
-4622,4622,14622
-4623,4623,14623
-4624,4624,14624
-4625,4625,14625
-4626,4626,14626
-4627,4627,14627
-4628,4628,14628
-4629,4629,14629
-4630,4630,14630
-4631,4631,14631
-4632,4632,14632
-4633,4633,14633
-4634,4634,14634
-4635,4635,14635
-4636,4636,14636
-4637,4637,14637
-4638,4638,14638
-4639,4639,14639
-4640,4640,14640
-4641,4641,14641
-4642,4642,14642
-4643,4643,14643
-4644,4644,14644
-4645,4645,14645
-4646,4646,14646
-4647,4647,14647
-4648,4648,14648
-4649,4649,14649
-4650,4650,14650
-4651,4651,14651
-4652,4652,14652
-4653,4653,14653
-4654,4654,14654
-4655,4655,14655
-4656,4656,14656
-4657,4657,14657
-4658,4658,14658
-4659,4659,14659
-4660,4660,14660
-4661,4661,14661
-4662,4662,14662
-4663,4663,14663
-4664,4664,14664
-4665,4665,14665
-4666,4666,14666
-4667,4667,14667
-4668,4668,14668
-4669,4669,14669
-4670,4670,14670
-4671,4671,14671
-4672,4672,14672
-4673,4673,14673
-4674,4674,14674
-4675,4675,14675
-4676,4676,14676
-4677,4677,14677
-4678,4678,14678
-4679,4679,14679
-4680,4680,14680
-4681,4681,14681
-4682,4682,14682
-4683,4683,14683
-4684,4684,14684
-4685,4685,14685
-4686,4686,14686
-4687,4687,14687
-4688,4688,14688
-4689,4689,14689
-4690,4690,14690
-4691,4691,14691
-4692,4692,14692
-4693,4693,14693
-4694,4694,14694
-4695,4695,14695
-4696,4696,14696
-4697,4697,14697
-4698,4698,14698
-4699,4699,14699
-4700,4700,14700
-4701,4701,14701
-4702,4702,14702
-4703,4703,14703
-4704,4704,14704
-4705,4705,14705
-4706,4706,14706
-4707,4707,14707
-4708,4708,14708
-4709,4709,14709
-4710,4710,14710
-4711,4711,14711
-4712,4712,14712
-4713,4713,14713
-4714,4714,14714
-4715,4715,14715
-4716,4716,14716
-4717,4717,14717
-4718,4718,14718
-4719,4719,14719
-4720,4720,14720
-4721,4721,14721
-4722,4722,14722
-4723,4723,14723
-4724,4724,14724
-4725,4725,14725
-4726,4726,14726
-4727,4727,14727
-4728,4728,14728
-4729,4729,14729
-4730,4730,14730
-4731,4731,14731
-4732,4732,14732
-4733,4733,14733
-4734,4734,14734
-4735,4735,14735
-4736,4736,14736
-4737,4737,14737
-4738,4738,14738
-4739,4739,14739
-4740,4740,14740
-4741,4741,14741
-4742,4742,14742
-4743,4743,14743
-4744,4744,14744
-4745,4745,14745
-4746,4746,14746
-4747,4747,14747
-4748,4748,14748
-4749,4749,14749
-4750,4750,14750
-4751,4751,14751
-4752,4752,14752
-4753,4753,14753
-4754,4754,14754
-4755,4755,14755
-4756,4756,14756
-4757,4757,14757
-4758,4758,14758
-4759,4759,14759
-4760,4760,14760
-4761,4761,14761
-4762,4762,14762
-4763,4763,14763
-4764,4764,14764
-4765,4765,14765
-4766,4766,14766
-4767,4767,14767
-4768,4768,14768
-4769,4769,14769
-4770,4770,14770
-4771,4771,14771
-4772,4772,14772
-4773,4773,14773
-4774,4774,14774
-4775,4775,14775
-4776,4776,14776
-4777,4777,14777
-4778,4778,14778
-4779,4779,14779
-4780,4780,14780
-4781,4781,14781
-4782,4782,14782
-4783,4783,14783
-4784,4784,14784
-4785,4785,14785
-4786,4786,14786
-4787,4787,14787
-4788,4788,14788
-4789,4789,14789
-4790,4790,14790
-4791,4791,14791
-4792,4792,14792
-4793,4793,14793
-4794,4794,14794
-4795,4795,14795
-4796,4796,14796
-4797,4797,14797
-4798,4798,14798
-4799,4799,14799
-4800,4800,14800
-4801,4801,14801
-4802,4802,14802
-4803,4803,14803
-4804,4804,14804
-4805,4805,14805
-4806,4806,14806
-4807,4807,14807
-4808,4808,14808
-4809,4809,14809
-4810,4810,14810
-4811,4811,14811
-4812,4812,14812
-4813,4813,14813
-4814,4814,14814
-4815,4815,14815
-4816,4816,14816
-4817,4817,14817
-4818,4818,14818
-4819,4819,14819
-4820,4820,14820
-4821,4821,14821
-4822,4822,14822
-4823,4823,14823
-4824,4824,14824
-4825,4825,14825
-4826,4826,14826
-4827,4827,14827
-4828,4828,14828
-4829,4829,14829
-4830,4830,14830
-4831,4831,14831
-4832,4832,14832
-4833,4833,14833
-4834,4834,14834
-4835,4835,14835
-4836,4836,14836
-4837,4837,14837
-4838,4838,14838
-4839,4839,14839
-4840,4840,14840
-4841,4841,14841
-4842,4842,14842
-4843,4843,14843
-4844,4844,14844
-4845,4845,14845
-4846,4846,14846
-4847,4847,14847
-4848,4848,14848
-4849,4849,14849
-4850,4850,14850
-4851,4851,14851
-4852,4852,14852
-4853,4853,14853
-4854,4854,14854
-4855,4855,14855
-4856,4856,14856
-4857,4857,14857
-4858,4858,14858
-4859,4859,14859
-4860,4860,14860
-4861,4861,14861
-4862,4862,14862
-4863,4863,14863
-4864,4864,14864
-4865,4865,14865
-4866,4866,14866
-4867,4867,14867
-4868,4868,14868
-4869,4869,14869
-4870,4870,14870
-4871,4871,14871
-4872,4872,14872
-4873,4873,14873
-4874,4874,14874
-4875,4875,14875
-4876,4876,14876
-4877,4877,14877
-4878,4878,14878
-4879,4879,14879
-4880,4880,14880
-4881,4881,14881
-4882,4882,14882
-4883,4883,14883
-4884,4884,14884
-4885,4885,14885
-4886,4886,14886
-4887,4887,14887
-4888,4888,14888
-4889,4889,14889
-4890,4890,14890
-4891,4891,14891
-4892,4892,14892
-4893,4893,14893
-4894,4894,14894
-4895,4895,14895
-4896,4896,14896
-4897,4897,14897
-4898,4898,14898
-4899,4899,14899
-4900,4900,14900
-4901,4901,14901
-4902,4902,14902
-4903,4903,14903
-4904,4904,14904
-4905,4905,14905
-4906,4906,14906
-4907,4907,14907
-4908,4908,14908
-4909,4909,14909
-4910,4910,14910
-4911,4911,14911
-4912,4912,14912
-4913,4913,14913
-4914,4914,14914
-4915,4915,14915
-4916,4916,14916
-4917,4917,14917
-4918,4918,14918
-4919,4919,14919
-4920,4920,14920
-4921,4921,14921
-4922,4922,14922
-4923,4923,14923
-4924,4924,14924
-4925,4925,14925
-4926,4926,14926
-4927,4927,14927
-4928,4928,14928
-4929,4929,14929
-4930,4930,14930
-4931,4931,14931
-4932,4932,14932
-4933,4933,14933
-4934,4934,14934
-4935,4935,14935
-4936,4936,14936
-4937,4937,14937
-4938,4938,14938
-4939,4939,14939
-4940,4940,14940
-4941,4941,14941
-4942,4942,14942
-4943,4943,14943
-4944,4944,14944
-4945,4945,14945
-4946,4946,14946
-4947,4947,14947
-4948,4948,14948
-4949,4949,14949
-4950,4950,14950
-4951,4951,14951
-4952,4952,14952
-4953,4953,14953
-4954,4954,14954
-4955,4955,14955
-4956,4956,14956
-4957,4957,14957
-4958,4958,14958
-4959,4959,14959
-4960,4960,14960
-4961,4961,14961
-4962,4962,14962
-4963,4963,14963
-4964,4964,14964
-4965,4965,14965
-4966,4966,14966
-4967,4967,14967
-4968,4968,14968
-4969,4969,14969
-4970,4970,14970
-4971,4971,14971
-4972,4972,14972
-4973,4973,14973
-4974,4974,14974
-4975,4975,14975
-4976,4976,14976
-4977,4977,14977
-4978,4978,14978
-4979,4979,14979
-4980,4980,14980
-4981,4981,14981
-4982,4982,14982
-4983,4983,14983
-4984,4984,14984
-4985,4985,14985
-4986,4986,14986
-4987,4987,14987
-4988,4988,14988
-4989,4989,14989
-4990,4990,14990
-4991,4991,14991
-4992,4992,14992
-4993,4993,14993
-4994,4994,14994
-4995,4995,14995
-4996,4996,14996
-4997,4997,14997
-4998,4998,14998
-4999,4999,14999
-5000,5000,15000
-5001,5001,15001
-5002,5002,15002
-5003,5003,15003
-5004,5004,15004
-5005,5005,15005
-5006,5006,15006
-5007,5007,15007
-5008,5008,15008
-5009,5009,15009
-5010,5010,15010
-5011,5011,15011
-5012,5012,15012
-5013,5013,15013
-5014,5014,15014
-5015,5015,15015
-5016,5016,15016
-5017,5017,15017
-5018,5018,15018
-5019,5019,15019
-5020,5020,15020
-5021,5021,15021
-5022,5022,15022
-5023,5023,15023
-5024,5024,15024
-5025,5025,15025
-5026,5026,15026
-5027,5027,15027
-5028,5028,15028
-5029,5029,15029
-5030,5030,15030
-5031,5031,15031
-5032,5032,15032
-5033,5033,15033
-5034,5034,15034
-5035,5035,15035
-5036,5036,15036
-5037,5037,15037
-5038,5038,15038
-5039,5039,15039
-5040,5040,15040
-5041,5041,15041
-5042,5042,15042
-5043,5043,15043
-5044,5044,15044
-5045,5045,15045
-5046,5046,15046
-5047,5047,15047
-5048,5048,15048
-5049,5049,15049
-5050,5050,15050
-5051,5051,15051
-5052,5052,15052
-5053,5053,15053
-5054,5054,15054
-5055,5055,15055
-5056,5056,15056
-5057,5057,15057
-5058,5058,15058
-5059,5059,15059
-5060,5060,15060
-5061,5061,15061
-5062,5062,15062
-5063,5063,15063
-5064,5064,15064
-5065,5065,15065
-5066,5066,15066
-5067,5067,15067
-5068,5068,15068
-5069,5069,15069
-5070,5070,15070
-5071,5071,15071
-5072,5072,15072
-5073,5073,15073
-5074,5074,15074
-5075,5075,15075
-5076,5076,15076
-5077,5077,15077
-5078,5078,15078
-5079,5079,15079
-5080,5080,15080
-5081,5081,15081
-5082,5082,15082
-5083,5083,15083
-5084,5084,15084
-5085,5085,15085
-5086,5086,15086
-5087,5087,15087
-5088,5088,15088
-5089,5089,15089
-5090,5090,15090
-5091,5091,15091
-5092,5092,15092
-5093,5093,15093
-5094,5094,15094
-5095,5095,15095
-5096,5096,15096
-5097,5097,15097
-5098,5098,15098
-5099,5099,15099
-5100,5100,15100
-5101,5101,15101
-5102,5102,15102
-5103,5103,15103
-5104,5104,15104
-5105,5105,15105
-5106,5106,15106
-5107,5107,15107
-5108,5108,15108
-5109,5109,15109
-5110,5110,15110
-5111,5111,15111
-5112,5112,15112
-5113,5113,15113
-5114,5114,15114
-5115,5115,15115
-5116,5116,15116
-5117,5117,15117
-5118,5118,15118
-5119,5119,15119
-5120,5120,15120
-5121,5121,15121
-5122,5122,15122
-5123,5123,15123
-5124,5124,15124
-5125,5125,15125
-5126,5126,15126
-5127,5127,15127
-5128,5128,15128
-5129,5129,15129
-5130,5130,15130
-5131,5131,15131
-5132,5132,15132
-5133,5133,15133
-5134,5134,15134
-5135,5135,15135
-5136,5136,15136
-5137,5137,15137
-5138,5138,15138
-5139,5139,15139
-5140,5140,15140
-5141,5141,15141
-5142,5142,15142
-5143,5143,15143
-5144,5144,15144
-5145,5145,15145
-5146,5146,15146
-5147,5147,15147
-5148,5148,15148
-5149,5149,15149
-5150,5150,15150
-5151,5151,15151
-5152,5152,15152
-5153,5153,15153
-5154,5154,15154
-5155,5155,15155
-5156,5156,15156
-5157,5157,15157
-5158,5158,15158
-5159,5159,15159
-5160,5160,15160
-5161,5161,15161
-5162,5162,15162
-5163,5163,15163
-5164,5164,15164
-5165,5165,15165
-5166,5166,15166
-5167,5167,15167
-5168,5168,15168
-5169,5169,15169
-5170,5170,15170
-5171,5171,15171
-5172,5172,15172
-5173,5173,15173
-5174,5174,15174
-5175,5175,15175
-5176,5176,15176
-5177,5177,15177
-5178,5178,15178
-5179,5179,15179
-5180,5180,15180
-5181,5181,15181
-5182,5182,15182
-5183,5183,15183
-5184,5184,15184
-5185,5185,15185
-5186,5186,15186
-5187,5187,15187
-5188,5188,15188
-5189,5189,15189
-5190,5190,15190
-5191,5191,15191
-5192,5192,15192
-5193,5193,15193
-5194,5194,15194
-5195,5195,15195
-5196,5196,15196
-5197,5197,15197
-5198,5198,15198
-5199,5199,15199
-5200,5200,15200
-5201,5201,15201
-5202,5202,15202
-5203,5203,15203
-5204,5204,15204
-5205,5205,15205
-5206,5206,15206
-5207,5207,15207
-5208,5208,15208
-5209,5209,15209
-5210,5210,15210
-5211,5211,15211
-5212,5212,15212
-5213,5213,15213
-5214,5214,15214
-5215,5215,15215
-5216,5216,15216
-5217,5217,15217
-5218,5218,15218
-5219,5219,15219
-5220,5220,15220
-5221,5221,15221
-5222,5222,15222
-5223,5223,15223
-5224,5224,15224
-5225,5225,15225
-5226,5226,15226
-5227,5227,15227
-5228,5228,15228
-5229,5229,15229
-5230,5230,15230
-5231,5231,15231
-5232,5232,15232
-5233,5233,15233
-5234,5234,15234
-5235,5235,15235
-5236,5236,15236
-5237,5237,15237
-5238,5238,15238
-5239,5239,15239
-5240,5240,15240
-5241,5241,15241
-5242,5242,15242
-5243,5243,15243
-5244,5244,15244
-5245,5245,15245
-5246,5246,15246
-5247,5247,15247
-5248,5248,15248
-5249,5249,15249
-5250,5250,15250
-5251,5251,15251
-5252,5252,15252
-5253,5253,15253
-5254,5254,15254
-5255,5255,15255
-5256,5256,15256
-5257,5257,15257
-5258,5258,15258
-5259,5259,15259
-5260,5260,15260
-5261,5261,15261
-5262,5262,15262
-5263,5263,15263
-5264,5264,15264
-5265,5265,15265
-5266,5266,15266
-5267,5267,15267
-5268,5268,15268
-5269,5269,15269
-5270,5270,15270
-5271,5271,15271
-5272,5272,15272
-5273,5273,15273
-5274,5274,15274
-5275,5275,15275
-5276,5276,15276
-5277,5277,15277
-5278,5278,15278
-5279,5279,15279
-5280,5280,15280
-5281,5281,15281
-5282,5282,15282
-5283,5283,15283
-5284,5284,15284
-5285,5285,15285
-5286,5286,15286
-5287,5287,15287
-5288,5288,15288
-5289,5289,15289
-5290,5290,15290
-5291,5291,15291
-5292,5292,15292
-5293,5293,15293
-5294,5294,15294
-5295,5295,15295
-5296,5296,15296
-5297,5297,15297
-5298,5298,15298
-5299,5299,15299
-5300,5300,15300
-5301,5301,15301
-5302,5302,15302
-5303,5303,15303
-5304,5304,15304
-5305,5305,15305
-5306,5306,15306
-5307,5307,15307
-5308,5308,15308
-5309,5309,15309
-5310,5310,15310
-5311,5311,15311
-5312,5312,15312
-5313,5313,15313
-5314,5314,15314
-5315,5315,15315
-5316,5316,15316
-5317,5317,15317
-5318,5318,15318
-5319,5319,15319
-5320,5320,15320
-5321,5321,15321
-5322,5322,15322
-5323,5323,15323
-5324,5324,15324
-5325,5325,15325
-5326,5326,15326
-5327,5327,15327
-5328,5328,15328
-5329,5329,15329
-5330,5330,15330
-5331,5331,15331
-5332,5332,15332
-5333,5333,15333
-5334,5334,15334
-5335,5335,15335
-5336,5336,15336
-5337,5337,15337
-5338,5338,15338
-5339,5339,15339
-5340,5340,15340
-5341,5341,15341
-5342,5342,15342
-5343,5343,15343
-5344,5344,15344
-5345,5345,15345
-5346,5346,15346
-5347,5347,15347
-5348,5348,15348
-5349,5349,15349
-5350,5350,15350
-5351,5351,15351
-5352,5352,15352
-5353,5353,15353
-5354,5354,15354
-5355,5355,15355
-5356,5356,15356
-5357,5357,15357
-5358,5358,15358
-5359,5359,15359
-5360,5360,15360
-5361,5361,15361
-5362,5362,15362
-5363,5363,15363
-5364,5364,15364
-5365,5365,15365
-5366,5366,15366
-5367,5367,15367
-5368,5368,15368
-5369,5369,15369
-5370,5370,15370
-5371,5371,15371
-5372,5372,15372
-5373,5373,15373
-5374,5374,15374
-5375,5375,15375
-5376,5376,15376
-5377,5377,15377
-5378,5378,15378
-5379,5379,15379
-5380,5380,15380
-5381,5381,15381
-5382,5382,15382
-5383,5383,15383
-5384,5384,15384
-5385,5385,15385
-5386,5386,15386
-5387,5387,15387
-5388,5388,15388
-5389,5389,15389
-5390,5390,15390
-5391,5391,15391
-5392,5392,15392
-5393,5393,15393
-5394,5394,15394
-5395,5395,15395
-5396,5396,15396
-5397,5397,15397
-5398,5398,15398
-5399,5399,15399
-5400,5400,15400
-5401,5401,15401
-5402,5402,15402
-5403,5403,15403
-5404,5404,15404
-5405,5405,15405
-5406,5406,15406
-5407,5407,15407
-5408,5408,15408
-5409,5409,15409
-5410,5410,15410
-5411,5411,15411
-5412,5412,15412
-5413,5413,15413
-5414,5414,15414
-5415,5415,15415
-5416,5416,15416
-5417,5417,15417
-5418,5418,15418
-5419,5419,15419
-5420,5420,15420
-5421,5421,15421
-5422,5422,15422
-5423,5423,15423
-5424,5424,15424
-5425,5425,15425
-5426,5426,15426
-5427,5427,15427
-5428,5428,15428
-5429,5429,15429
-5430,5430,15430
-5431,5431,15431
-5432,5432,15432
-5433,5433,15433
-5434,5434,15434
-5435,5435,15435
-5436,5436,15436
-5437,5437,15437
-5438,5438,15438
-5439,5439,15439
-5440,5440,15440
-5441,5441,15441
-5442,5442,15442
-5443,5443,15443
-5444,5444,15444
-5445,5445,15445
-5446,5446,15446
-5447,5447,15447
-5448,5448,15448
-5449,5449,15449
-5450,5450,15450
-5451,5451,15451
-5452,5452,15452
-5453,5453,15453
-5454,5454,15454
-5455,5455,15455
-5456,5456,15456
-5457,5457,15457
-5458,5458,15458
-5459,5459,15459
-5460,5460,15460
-5461,5461,15461
-5462,5462,15462
-5463,5463,15463
-5464,5464,15464
-5465,5465,15465
-5466,5466,15466
-5467,5467,15467
-5468,5468,15468
-5469,5469,15469
-5470,5470,15470
-5471,5471,15471
-5472,5472,15472
-5473,5473,15473
-5474,5474,15474
-5475,5475,15475
-5476,5476,15476
-5477,5477,15477
-5478,5478,15478
-5479,5479,15479
-5480,5480,15480
-5481,5481,15481
-5482,5482,15482
-5483,5483,15483
-5484,5484,15484
-5485,5485,15485
-5486,5486,15486
-5487,5487,15487
-5488,5488,15488
-5489,5489,15489
-5490,5490,15490
-5491,5491,15491
-5492,5492,15492
-5493,5493,15493
-5494,5494,15494
-5495,5495,15495
-5496,5496,15496
-5497,5497,15497
-5498,5498,15498
-5499,5499,15499
-5500,5500,15500
-5501,5501,15501
-5502,5502,15502
-5503,5503,15503
-5504,5504,15504
-5505,5505,15505
-5506,5506,15506
-5507,5507,15507
-5508,5508,15508
-5509,5509,15509
-5510,5510,15510
-5511,5511,15511
-5512,5512,15512
-5513,5513,15513
-5514,5514,15514
-5515,5515,15515
-5516,5516,15516
-5517,5517,15517
-5518,5518,15518
-5519,5519,15519
-5520,5520,15520
-5521,5521,15521
-5522,5522,15522
-5523,5523,15523
-5524,5524,15524
-5525,5525,15525
-5526,5526,15526
-5527,5527,15527
-5528,5528,15528
-5529,5529,15529
-5530,5530,15530
-5531,5531,15531
-5532,5532,15532
-5533,5533,15533
-5534,5534,15534
-5535,5535,15535
-5536,5536,15536
-5537,5537,15537
-5538,5538,15538
-5539,5539,15539
-5540,5540,15540
-5541,5541,15541
-5542,5542,15542
-5543,5543,15543
-5544,5544,15544
-5545,5545,15545
-5546,5546,15546
-5547,5547,15547
-5548,5548,15548
-5549,5549,15549
-5550,5550,15550
-5551,5551,15551
-5552,5552,15552
-5553,5553,15553
-5554,5554,15554
-5555,5555,15555
-5556,5556,15556
-5557,5557,15557
-5558,5558,15558
-5559,5559,15559
-5560,5560,15560
-5561,5561,15561
-5562,5562,15562
-5563,5563,15563
-5564,5564,15564
-5565,5565,15565
-5566,5566,15566
-5567,5567,15567
-5568,5568,15568
-5569,5569,15569
-5570,5570,15570
-5571,5571,15571
-5572,5572,15572
-5573,5573,15573
-5574,5574,15574
-5575,5575,15575
-5576,5576,15576
-5577,5577,15577
-5578,5578,15578
-5579,5579,15579
-5580,5580,15580
-5581,5581,15581
-5582,5582,15582
-5583,5583,15583
-5584,5584,15584
-5585,5585,15585
-5586,5586,15586
-5587,5587,15587
-5588,5588,15588
-5589,5589,15589
-5590,5590,15590
-5591,5591,15591
-5592,5592,15592
-5593,5593,15593
-5594,5594,15594
-5595,5595,15595
-5596,5596,15596
-5597,5597,15597
-5598,5598,15598
-5599,5599,15599
-5600,5600,15600
-5601,5601,15601
-5602,5602,15602
-5603,5603,15603
-5604,5604,15604
-5605,5605,15605
-5606,5606,15606
-5607,5607,15607
-5608,5608,15608
-5609,5609,15609
-5610,5610,15610
-5611,5611,15611
-5612,5612,15612
-5613,5613,15613
-5614,5614,15614
-5615,5615,15615
-5616,5616,15616
-5617,5617,15617
-5618,5618,15618
-5619,5619,15619
-5620,5620,15620
-5621,5621,15621
-5622,5622,15622
-5623,5623,15623
-5624,5624,15624
-5625,5625,15625
-5626,5626,15626
-5627,5627,15627
-5628,5628,15628
-5629,5629,15629
-5630,5630,15630
-5631,5631,15631
-5632,5632,15632
-5633,5633,15633
-5634,5634,15634
-5635,5635,15635
-5636,5636,15636
-5637,5637,15637
-5638,5638,15638
-5639,5639,15639
-5640,5640,15640
-5641,5641,15641
-5642,5642,15642
-5643,5643,15643
-5644,5644,15644
-5645,5645,15645
-5646,5646,15646
-5647,5647,15647
-5648,5648,15648
-5649,5649,15649
-5650,5650,15650
-5651,5651,15651
-5652,5652,15652
-5653,5653,15653
-5654,5654,15654
-5655,5655,15655
-5656,5656,15656
-5657,5657,15657
-5658,5658,15658
-5659,5659,15659
-5660,5660,15660
-5661,5661,15661
-5662,5662,15662
-5663,5663,15663
-5664,5664,15664
-5665,5665,15665
-5666,5666,15666
-5667,5667,15667
-5668,5668,15668
-5669,5669,15669
-5670,5670,15670
-5671,5671,15671
-5672,5672,15672
-5673,5673,15673
-5674,5674,15674
-5675,5675,15675
-5676,5676,15676
-5677,5677,15677
-5678,5678,15678
-5679,5679,15679
-5680,5680,15680
-5681,5681,15681
-5682,5682,15682
-5683,5683,15683
-5684,5684,15684
-5685,5685,15685
-5686,5686,15686
-5687,5687,15687
-5688,5688,15688
-5689,5689,15689
-5690,5690,15690
-5691,5691,15691
-5692,5692,15692
-5693,5693,15693
-5694,5694,15694
-5695,5695,15695
-5696,5696,15696
-5697,5697,15697
-5698,5698,15698
-5699,5699,15699
-5700,5700,15700
-5701,5701,15701
-5702,5702,15702
-5703,5703,15703
-5704,5704,15704
-5705,5705,15705
-5706,5706,15706
-5707,5707,15707
-5708,5708,15708
-5709,5709,15709
-5710,5710,15710
-5711,5711,15711
-5712,5712,15712
-5713,5713,15713
-5714,5714,15714
-5715,5715,15715
-5716,5716,15716
-5717,5717,15717
-5718,5718,15718
-5719,5719,15719
-5720,5720,15720
-5721,5721,15721
-5722,5722,15722
-5723,5723,15723
-5724,5724,15724
-5725,5725,15725
-5726,5726,15726
-5727,5727,15727
-5728,5728,15728
-5729,5729,15729
-5730,5730,15730
-5731,5731,15731
-5732,5732,15732
-5733,5733,15733
-5734,5734,15734
-5735,5735,15735
-5736,5736,15736
-5737,5737,15737
-5738,5738,15738
-5739,5739,15739
-5740,5740,15740
-5741,5741,15741
-5742,5742,15742
-5743,5743,15743
-5744,5744,15744
-5745,5745,15745
-5746,5746,15746
-5747,5747,15747
-5748,5748,15748
-5749,5749,15749
-5750,5750,15750
-5751,5751,15751
-5752,5752,15752
-5753,5753,15753
-5754,5754,15754
-5755,5755,15755
-5756,5756,15756
-5757,5757,15757
-5758,5758,15758
-5759,5759,15759
-5760,5760,15760
-5761,5761,15761
-5762,5762,15762
-5763,5763,15763
-5764,5764,15764
-5765,5765,15765
-5766,5766,15766
-5767,5767,15767
-5768,5768,15768
-5769,5769,15769
-5770,5770,15770
-5771,5771,15771
-5772,5772,15772
-5773,5773,15773
-5774,5774,15774
-5775,5775,15775
-5776,5776,15776
-5777,5777,15777
-5778,5778,15778
-5779,5779,15779
-5780,5780,15780
-5781,5781,15781
-5782,5782,15782
-5783,5783,15783
-5784,5784,15784
-5785,5785,15785
-5786,5786,15786
-5787,5787,15787
-5788,5788,15788
-5789,5789,15789
-5790,5790,15790
-5791,5791,15791
-5792,5792,15792
-5793,5793,15793
-5794,5794,15794
